n_features,features,train_rmse,test_mae,test_rmse,test_r2,intercept,coefficients_json
6,feat_median_hh_income|feat_unemployment_rate|max_temp_celsius|min_temp_celsius|overall_homeless|unsheltered_homeless,171.77374304398313,115.37028205185555,162.44339198130083,0.26890433166653716,-540.6584338480754,"{""feat_median_hh_income"":-0.0005648518627357308,""feat_unemployment_rate"":8251.827296090632,""max_temp_celsius"":7.634985912397084,""min_temp_celsius"":4.058096439276614,""overall_homeless"":-0.0008058857244239868,""unsheltered_homeless"":0.0010439898410417067}"
6,feat_poverty_rate|feat_unemployment_rate|max_temp_celsius|min_temp_celsius|overall_homeless|unsheltered_homeless,171.70738022465915,115.20817119123214,162.58401414064468,0.26763801052837255,-231.7081824025153,"{""feat_poverty_rate"":1654.5133746079534,""feat_unemployment_rate"":-723.2118852520779,""max_temp_celsius"":7.669620959262423,""min_temp_celsius"":4.063315439432841,""overall_homeless"":-0.0007983549256372274,""unsheltered_homeless"":0.0010333211792711945}"
5,feat_median_hh_income|feat_unemployment_rate|max_temp_celsius|min_temp_celsius|overall_homeless,171.97573671376475,115.44838599377782,162.60818007544756,0.26742028275871144,-541.8873501433342,"{""feat_median_hh_income"":-0.0005855049516266475,""feat_unemployment_rate"":8089.253900818897,""max_temp_celsius"":7.60578518771721,""min_temp_celsius"":4.081523502610691,""overall_homeless"":-6.317449431841171e-05}"
5,feat_poverty_rate|feat_unemployment_rate|max_temp_celsius|min_temp_celsius|overall_homeless,171.90528260945166,115.22296751210385,162.63552304272156,0.2671738918656117,-222.75808019690035,"{""feat_poverty_rate"":1706.308285028343,""feat_unemployment_rate"":-1176.2982506666642,""max_temp_celsius"":7.641842226847373,""min_temp_celsius"":4.086640911488021,""overall_homeless"":-6.323634650197452e-05}"
5,feat_median_hh_income|feat_poverty_rate|feat_total_population|max_temp_celsius|min_temp_celsius,171.93203049689282,114.31050360411069,163.03017452084518,0.2636130239683223,273.3381585793644,"{""feat_median_hh_income"":-0.00045207285857635804,""feat_poverty_rate"":2103.26795031323,""feat_total_population"":-1.157322661679622e-05,""max_temp_celsius"":7.618019252752456,""min_temp_celsius"":4.1268724210184065}"
4,feat_median_hh_income|feat_poverty_rate|max_temp_celsius|min_temp_celsius,171.93687334467535,114.35620038558962,163.19867823463125,0.2620900167635086,-296.7870274531756,"{""feat_median_hh_income"":-0.0008075150228486791,""feat_poverty_rate"":2165.5881359070477,""max_temp_celsius"":7.61526244092802,""min_temp_celsius"":4.12445306354076}"
5,feat_poverty_rate|feat_total_population|max_temp_celsius|min_temp_celsius|unsheltered_homeless,171.91327301529387,115.20242476799041,163.23157907263555,0.2617924616081646,616.3613878891236,"{""feat_poverty_rate"":1856.020674575256,""feat_total_population"":-1.8335225950280208e-05,""max_temp_celsius"":7.6333500934298595,""min_temp_celsius"":4.1076083381060915,""unsheltered_homeless"":-5.7560079264075376e-05}"
4,feat_poverty_rate|feat_total_population|feat_unemployment_rate|min_temp_celsius,174.69925855998673,109.92355338628,163.4871155537526,0.2594793477678923,5181.169636201178,"{""feat_poverty_rate"":-1399.5913299336976,""feat_total_population"":-0.00012779249759168522,""feat_unemployment_rate"":25494.370591683633,""min_temp_celsius"":10.297144034386541}"
5,feat_median_hh_income|feat_poverty_rate|feat_unemployment_rate|max_temp_celsius|min_temp_celsius,171.93248500160124,114.7244080519922,163.702716114273,0.25752491922820986,-390.5149254228796,"{""feat_median_hh_income"":-0.0011104100542391742,""feat_poverty_rate"":1943.85921283874,""feat_unemployment_rate"":2312.5116500732665,""max_temp_celsius"":7.6127612789846415,""min_temp_celsius"":4.121961651296565}"
6,feat_poverty_rate|feat_total_population|max_temp_celsius|min_temp_celsius|overall_homeless|unsheltered_homeless,171.69034302776373,115.94678821674096,163.70937800574993,0.2574644878661093,512.6345422019889,"{""feat_poverty_rate"":1858.4526986717158,""feat_total_population"":-1.6010992374516706e-05,""max_temp_celsius"":7.66969388622195,""min_temp_celsius"":4.073966863502137,""overall_homeless"":-0.0007910681279112899,""unsheltered_homeless"":0.001024061357640605}"
5,feat_poverty_rate|feat_total_population|max_temp_celsius|min_temp_celsius|overall_homeless,171.88474544339513,115.95052335159195,163.81720056656482,0.25648606565591503,601.737945667739,"{""feat_poverty_rate"":1858.3252587319662,""feat_total_population"":-1.8011143015226442e-05,""max_temp_celsius"":7.642131673474331,""min_temp_celsius"":4.0970763541016675,""overall_homeless"":-6.251655292217709e-05}"
5,feat_poverty_rate|feat_total_population|feat_unemployment_rate|min_temp_celsius|unsheltered_homeless,174.68612610232552,110.79127057275993,164.1288348220798,0.2536545583461324,5151.125228457159,"{""feat_poverty_rate"":-1382.6326965132382,""feat_total_population"":-0.0001270648269876795,""feat_unemployment_rate"":25376.82686038778,""min_temp_celsius"":10.292277013897367,""unsheltered_homeless"":-4.431323223663982e-05}"
6,feat_median_hh_income|feat_poverty_rate|feat_total_population|max_temp_celsius|min_temp_celsius|unsheltered_homeless,171.90956043205762,115.73196383594555,164.15844169077766,0.25338527056948457,262.0424165138112,"{""feat_median_hh_income"":-0.000449609704574847,""feat_poverty_rate"":2106.248310676715,""feat_total_population"":-1.1322435355855242e-05,""max_temp_celsius"":7.630208979239622,""min_temp_celsius"":4.110637824997106,""unsheltered_homeless"":-5.750802750336771e-05}"
5,feat_median_hh_income|feat_poverty_rate|max_temp_celsius|min_temp_celsius|unsheltered_homeless,171.91419580454567,115.78194912721487,164.3297434143819,0.25182625088613253,-295.7233467504142,"{""feat_median_hh_income"":-0.000797302997377676,""feat_poverty_rate"":2167.2254654178564,""max_temp_celsius"":7.627567876706942,""min_temp_celsius"":4.108196956798911,""unsheltered_homeless"":-5.77707881998294e-05}"
6,feat_poverty_rate|feat_total_population|feat_unemployment_rate|min_temp_celsius|overall_homeless|unsheltered_homeless,174.49135467831636,111.54798621322449,164.45393271770885,0.25069498536789936,5094.162772272203,"{""feat_poverty_rate"":-1408.9988401290589,""feat_total_population"":-0.00012587574671061317,""feat_unemployment_rate"":25610.16489205922,""min_temp_celsius"":10.288299508593475,""overall_homeless"":-0.0007453005548199852,""unsheltered_homeless"":0.0009747968195725809}"
5,feat_poverty_rate|feat_total_population|feat_unemployment_rate|min_temp_celsius|overall_homeless,174.66470883174912,111.35326861518507,164.53495624654474,0.2499564649670255,5129.145898133845,"{""feat_poverty_rate"":-1374.2968542333015,""feat_total_population"":-0.00012654574486702284,""feat_unemployment_rate"":25322.568307083722,""min_temp_celsius"":10.289081675900091,""overall_homeless"":-5.184154082152875e-05}"
7,feat_median_hh_income|feat_poverty_rate|feat_total_population|max_temp_celsius|min_temp_celsius|overall_homeless|unsheltered_homeless,171.68723883197168,116.40680987956577,164.5457313608483,0.24985822360070653,188.97111079785586,"{""feat_median_hh_income"":-0.0004108824946550606,""feat_poverty_rate"":2087.1237485984534,""feat_total_population"":-9.60530199313555e-06,""max_temp_celsius"":7.6667755961767545,""min_temp_celsius"":4.0767795918653285,""overall_homeless"":-0.0007900290894348207,""unsheltered_homeless"":0.0010226882560935493}"
6,feat_median_hh_income|feat_poverty_rate|max_temp_celsius|min_temp_celsius|overall_homeless|unsheltered_homeless,171.69057756963997,116.44325774219398,164.68641964646898,0.24857491741135807,-284.174331493719,"{""feat_median_hh_income"":-0.0007056001050935393,""feat_poverty_rate"":2138.777135566866,""max_temp_celsius"":7.66463421888355,""min_temp_celsius"":4.074619052198852,""overall_homeless"":-0.0007921487178564615,""unsheltered_homeless"":0.0010253635927538298}"
5,feat_median_hh_income|feat_poverty_rate|feat_total_population|feat_unemployment_rate|min_temp_celsius,174.6937035570427,110.49078424480535,164.72684556089334,0.24820596440954668,4725.026829562062,"{""feat_median_hh_income"":-0.0005544601633490576,""feat_poverty_rate"":-1077.681539046122,""feat_total_population"":-0.00011866480235161181,""feat_unemployment_rate"":25382.69744793749,""min_temp_celsius"":10.297756551152524}"
6,feat_median_hh_income|feat_poverty_rate|feat_total_population|max_temp_celsius|min_temp_celsius|overall_homeless,171.88110224005555,116.46836239612344,164.7331109499282,0.2481487743180486,250.79057211786622,"{""feat_median_hh_income"":-0.00044535439858695757,""feat_poverty_rate"":2106.181354296264,""feat_total_population"":-1.106512644497648e-05,""max_temp_celsius"":7.6390086040897875,""min_temp_celsius"":4.1000914767390375,""overall_homeless"":-6.244916918995885e-05}"
6,feat_median_hh_income|feat_poverty_rate|feat_unemployment_rate|max_temp_celsius|min_temp_celsius|unsheltered_homeless,171.9097284390968,116.14782643429083,164.84627910039586,0.24711540782419272,-390.28400367781626,"{""feat_median_hh_income"":-0.0011028774503026033,""feat_poverty_rate"":1943.5249870656082,""feat_unemployment_rate"":2333.103532682111,""max_temp_celsius"":7.625065799723348,""min_temp_celsius"":4.105655146370385,""unsheltered_homeless"":-5.7871052217257064e-05}"
5,feat_median_hh_income|feat_poverty_rate|max_temp_celsius|min_temp_celsius|overall_homeless,171.88552969574934,116.51728009477081,164.90236296002593,0.24660302917862242,-294.2944587153361,"{""feat_median_hh_income"":-0.0007851024545656856,""feat_poverty_rate"":2165.7661972626674,""max_temp_celsius"":7.636457085768871,""min_temp_celsius"":4.097671865832947,""overall_homeless"":-6.269843214495642e-05}"
7,feat_median_hh_income|feat_poverty_rate|feat_unemployment_rate|max_temp_celsius|min_temp_celsius|overall_homeless|unsheltered_homeless,171.6845563228656,116.77689106848388,165.2478832581875,0.24344253275494754,-393.86906207509764,"{""feat_median_hh_income"":-0.0010598788505487794,""feat_poverty_rate"":1879.0673613361162,""feat_unemployment_rate"":2707.5649438779888,""max_temp_celsius"":7.661868062725426,""min_temp_celsius"":4.071544721542879,""overall_homeless"":-0.0007950872993061421,""unsheltered_homeless"":0.0010292652673917868}"
6,feat_median_hh_income|feat_poverty_rate|feat_total_population|feat_unemployment_rate|min_temp_celsius|unsheltered_homeless,174.68060133535292,111.36293613922699,165.36393733626204,0.24237949449636986,4696.276890406468,"{""feat_median_hh_income"":-0.0005529292651470063,""feat_poverty_rate"":-1061.6314939845006,""feat_total_population"":-0.00011796318234576152,""feat_unemployment_rate"":25265.599137425954,""min_temp_celsius"":10.292893515729805,""unsheltered_homeless"":-4.426155492881273e-05}"
6,feat_median_hh_income|feat_poverty_rate|feat_unemployment_rate|max_temp_celsius|min_temp_celsius|overall_homeless,171.8809089015412,116.88114885248177,165.42977379761916,0.2417761104317553,-390.4554169815606,"{""feat_median_hh_income"":-0.0010958275761825142,""feat_poverty_rate"":1938.2684454369592,""feat_unemployment_rate"":2372.6816138408367,""max_temp_celsius"":7.6339391026725,""min_temp_celsius"":4.0950546515951896,""overall_homeless"":-6.284118725797187e-05}"
7,feat_median_hh_income|feat_poverty_rate|feat_total_population|feat_unemployment_rate|min_temp_celsius|overall_homeless|unsheltered_homeless,174.4865249933237,112.02326989687201,165.59892052152102,0.24022479774717898,4669.198441589015,"{""feat_median_hh_income"":-0.000516721706298193,""feat_poverty_rate"":-1108.9719440032363,""feat_total_population"":-0.00011737217520724091,""feat_unemployment_rate"":25505.8147318045,""min_temp_celsius"":10.288882559401712,""overall_homeless"":-0.000744003886249091,""unsheltered_homeless"":0.0009730720782200785}"
6,feat_median_hh_income|feat_poverty_rate|feat_total_population|feat_unemployment_rate|min_temp_celsius|overall_homeless,174.65925191412398,111.92178433450545,165.7607289211887,0.23873930410760802,4677.164195872979,"{""feat_median_hh_income"":-0.0005494925664199275,""feat_poverty_rate"":-1055.3073280337132,""feat_total_population"":-0.00011750161001106675,""feat_unemployment_rate"":25212.141324848904,""min_temp_celsius"":10.289700231028576,""overall_homeless"":-5.176742058577785e-05}"
3,feat_median_hh_income|feat_total_population|max_temp_celsius,173.08434512913422,121.52735382741284,168.03047863385143,0.2177487948923672,745.3155542369396,"{""feat_median_hh_income"":0.0017892613203494816,""feat_total_population"":-2.0738622385664935e-05,""max_temp_celsius"":11.576514370278106}"
2,feat_median_hh_income|max_temp_celsius,173.10022924402128,121.46081671389976,168.0415740907693,0.21764548362196245,-269.7552709095113,"{""feat_median_hh_income"":0.0012533443555533207,""max_temp_celsius"":11.565038299811018}"
4,feat_total_population|feat_unemployment_rate|max_temp_celsius|min_temp_celsius,171.8537481446319,118.87133641434069,168.19327476779168,0.21623229427625767,3653.6459751923803,"{""feat_total_population"":-9.404489227777734e-05,""feat_unemployment_rate"":16770.62174335679,""max_temp_celsius"":7.62674642619921,""min_temp_celsius"":4.120169471965037}"
2,feat_total_population|max_temp_celsius,173.2224755120869,121.48324574305228,168.30340829012354,0.2152055307596008,-1868.1295470373218,"{""feat_total_population"":3.329737409634419e-05,""max_temp_celsius"":11.531877528883369}"
1,max_temp_celsius,173.408712315618,121.91367536826952,168.8336503743424,0.2102527306654427,-169.59972904413038,"{""max_temp_celsius"":11.518032439936018}"
4,feat_median_hh_income|feat_total_population|max_temp_celsius|unsheltered_homeless,173.0539754476091,123.26656946083563,169.3058000434324,0.20582943831795963,734.0136113499362,"{""feat_median_hh_income"":0.0017954643502909849,""feat_total_population"":-2.0471061081782587e-05,""max_temp_celsius"":11.572332730351102,""unsheltered_homeless"":-6.705606676620541e-05}"
5,feat_total_population|feat_unemployment_rate|max_temp_celsius|min_temp_celsius|unsheltered_homeless,171.8318841883891,120.18088416675633,169.31682900847028,0.2057259667931408,3640.0629722639223,"{""feat_total_population"":-9.375679677205516e-05,""feat_unemployment_rate"":16785.45238412412,""max_temp_celsius"":7.6386208500768635,""min_temp_celsius"":4.104191087697249,""unsheltered_homeless"":-5.6712535988325306e-05}"
3,feat_median_hh_income|max_temp_celsius|unsheltered_homeless,173.06945373200958,123.21301144878939,169.3284646565686,0.20561679618375805,-267.94923062555097,"{""feat_median_hh_income"":0.0012665489443012162,""max_temp_celsius"":11.560977851358507,""unsheltered_homeless"":-6.750273485289914e-05}"
2,feat_unemployment_rate|max_temp_celsius,173.03029342453488,122.20212830185052,169.4381941148538,0.2045868986744982,-551.3739647702998,"{""feat_unemployment_rate"":6016.073807641874,""max_temp_celsius"":11.56646534677005}"
6,feat_total_population|feat_unemployment_rate|max_temp_celsius|min_temp_celsius|overall_homeless|unsheltered_homeless,171.60757577449152,120.68689947872426,169.56210629257856,0.20342308304667833,3547.727478211799,"{""feat_total_population"":-9.170687365556644e-05,""feat_unemployment_rate"":16832.10827906485,""max_temp_celsius"":7.675221546067814,""min_temp_celsius"":4.0704243998390375,""overall_homeless"":-0.0007933245358674578,""unsheltered_homeless"":0.0010279939780771105}"
3,feat_total_population|max_temp_celsius|unsheltered_homeless,173.19308163393316,123.20503640689624,169.56971583729802,0.20335158448111523,-1888.1694825695945,"{""feat_total_population"":3.374506717644715e-05,""max_temp_celsius"":11.527609784726726,""unsheltered_homeless"":-6.59945966259619e-05}"
5,feat_median_hh_income|feat_total_population|max_temp_celsius|overall_homeless|unsheltered_homeless,172.81373479634482,123.89877048175434,169.61645782469287,0.20291233078297966,653.1946221275371,"{""feat_median_hh_income"":0.0018146438660591627,""feat_total_population"":-1.859248084245859e-05,""max_temp_celsius"":11.57663777564525,""overall_homeless"":-0.0008238112034442938,""unsheltered_homeless"":0.0010594115594042774}"
4,feat_median_hh_income|max_temp_celsius|overall_homeless|unsheltered_homeless,172.82651352779783,123.84781096374655,169.63098595071844,0.20277577933982105,-256.760718455869,"{""feat_median_hh_income"":0.0013346294608873757,""max_temp_celsius"":11.56635362525688,""overall_homeless"":-0.0008282358199529731,""unsheltered_homeless"":0.0010650562582942894}"
4,feat_total_population|max_temp_celsius|overall_homeless|unsheltered_homeless,172.95601551511635,123.83160053291681,169.85407066285813,0.200677513145611,-1996.3181294146762,"{""feat_total_population"":3.6187415128360226e-05,""max_temp_celsius"":11.531413139838094,""overall_homeless"":-0.0008186559448118958,""unsheltered_homeless"":0.0010534350707012165}"
4,feat_median_hh_income|feat_total_population|max_temp_celsius|overall_homeless,173.020455248584,124.07634671631682,169.87788471601283,0.20045336258501278,722.2666425886498,"{""feat_median_hh_income"":0.001799767696241125,""feat_total_population"":-2.0195920935220562e-05,""max_temp_celsius"":11.570899277175698,""overall_homeless"":-7.014930633579852e-05}"
5,feat_total_population|feat_unemployment_rate|max_temp_celsius|min_temp_celsius|overall_homeless,171.8035660467466,120.86098884050165,169.88849130225472,0.20035351762728204,3626.1379480315404,"{""feat_total_population"":-9.345430008897298e-05,""feat_unemployment_rate"":16796.425468435045,""max_temp_celsius"":7.647347654088872,""min_temp_celsius"":4.093657755711175,""overall_homeless"":-6.197379779392532e-05}"
3,feat_median_hh_income|max_temp_celsius|overall_homeless,173.03552194169336,124.02581148193109,169.90418595822257,0.20020576475660323,-266.2188983785617,"{""feat_median_hh_income"":0.001278030375411239,""max_temp_celsius"":11.559689844844282,""overall_homeless"":-7.059377924796595e-05}"
2,max_temp_celsius|unsheltered_homeless,173.38417088417353,123.49020101175243,169.99636501457096,0.19933769577429394,-167.043801471239,"{""max_temp_celsius"":11.513962863700153,""unsheltered_homeless"":-6.030003237570628e-05}"
3,feat_total_population|max_temp_celsius|overall_homeless,173.16025305750378,124.01409201482502,170.14122639263385,0.19797255525823998,-1906.0338270444313,"{""feat_total_population"":3.414638245192116e-05,""max_temp_celsius"":11.526075420348999,""overall_homeless"":-6.925306825917596e-05}"
3,max_temp_celsius|overall_homeless|unsheltered_homeless,173.17512339650114,124.13413793675858,170.29624149185403,0.19651044048186062,-151.64772198865265,"{""max_temp_celsius"":11.51660287550632,""overall_homeless"":-0.0007675916461212395,""unsheltered_homeless"":0.0009896907863269943}"
2,feat_poverty_rate|max_temp_celsius,172.957611502912,122.553320541967,170.36709808377876,0.1958416720400583,-367.1305029973971,"{""feat_poverty_rate"":1516.989068311018,""max_temp_celsius"":11.601290767655119}"
3,feat_median_hh_income|feat_unemployment_rate|max_temp_celsius,173.02438454384298,122.77713852960412,170.3914739834816,0.19561153975174528,-645.9299360217731,"{""feat_median_hh_income"":-0.000525980529838142,""feat_unemployment_rate"":8168.44517137547,""max_temp_celsius"":11.564066637406798}"
3,feat_poverty_rate|feat_unemployment_rate|max_temp_celsius,172.95697180058497,122.6321260589708,170.5117223821035,0.19447579565890538,-343.2883636757035,"{""feat_poverty_rate"":1661.2590029735386,""feat_unemployment_rate"":-671.7384337292995,""max_temp_celsius"":11.603800982601477}"
2,max_temp_celsius|overall_homeless,173.35579248689805,124.24900252712318,170.5395686233005,0.1942126741261735,-164.61775393083778,"{""max_temp_celsius"":11.512358438463371,""overall_homeless"":-6.383978680040395e-05}"
3,feat_unemployment_rate|max_temp_celsius|unsheltered_homeless,172.9989016415295,123.98022834550312,170.78261774428768,0.1919142578653118,-552.1024607876357,"{""feat_unemployment_rate"":6073.080651299067,""max_temp_celsius"":11.562324222909727,""unsheltered_homeless"":-6.816038961936693e-05}"
5,feat_median_hh_income|feat_total_population|feat_unemployment_rate|max_temp_celsius|min_temp_celsius,171.84498518574406,120.75235898075813,170.96964136350786,0.19014342341168788,3551.2213486822748,"{""feat_median_hh_income"":-0.0006384458441722097,""feat_total_population"":-9.432627822085008e-05,""feat_unemployment_rate"":19416.22953636876,""max_temp_celsius"":7.619972347015202,""min_temp_celsius"":4.124314521518325}"
4,feat_unemployment_rate|max_temp_celsius|overall_homeless|unsheltered_homeless,172.75166874288863,124.58696462275972,171.09796723612493,0.188927247801582,-554.4895928169335,"{""feat_unemployment_rate"":6375.002546486793,""max_temp_celsius"":11.567601694820622,""overall_homeless"":-0.0008353910725439447,""unsheltered_homeless"":0.0010741826833672904}"
3,feat_unemployment_rate|max_temp_celsius|overall_homeless,172.96434198040168,124.79770620511316,171.38373212705858,0.18621570570010448,-552.6189535649949,"{""feat_unemployment_rate"":6123.316868747769,""max_temp_celsius"":11.560995769481806,""overall_homeless"":-7.125376321486837e-05}"
3,feat_poverty_rate|feat_total_population|max_temp_celsius,172.9403320160881,123.38646247558299,171.60886436739523,0.18407630294408583,393.5636792725767,"{""feat_poverty_rate"":1872.816737944426,""feat_total_population"":-1.5820677050601802e-05,""max_temp_celsius"":11.61424173304514}"
3,feat_poverty_rate|max_temp_celsius|unsheltered_homeless,172.92596343376752,124.30505288508314,171.7095298092522,0.18311878352920408,-365.8608958121672,"{""feat_poverty_rate"":1529.5108728390646,""max_temp_celsius"":11.597360440093178,""unsheltered_homeless"":-6.841985813917313e-05}"
4,feat_median_hh_income|feat_unemployment_rate|max_temp_celsius|unsheltered_homeless,172.99317930254279,124.52114111777891,171.72562866191413,0.18296560080430202,-645.1455798050267,"{""feat_median_hh_income"":-0.0005175771109582386,""feat_unemployment_rate"":8190.89506943789,""max_temp_celsius"":11.559976128902989,""unsheltered_homeless"":-6.795807109060637e-05}"
4,feat_poverty_rate|feat_unemployment_rate|max_temp_celsius|unsheltered_homeless,172.9254158406393,124.37129860237593,171.83945909260132,0.1818820793464503,-343.804467508804,"{""feat_poverty_rate"":1662.968602519116,""feat_unemployment_rate"":-621.4771882734456,""max_temp_celsius"":11.599688341760757,""unsheltered_homeless"":-6.832398001829696e-05}"
5,feat_median_hh_income|feat_unemployment_rate|max_temp_celsius|overall_homeless|unsheltered_homeless,172.74651415611487,125.09559825796714,171.97923392250053,0.18055061798032612,-642.7334084794722,"{""feat_median_hh_income"":-0.0004908947643995064,""feat_unemployment_rate"":8383.29622058357,""max_temp_celsius"":11.565368667152168,""overall_homeless"":-0.0008344439304180285,""unsheltered_homeless"":0.0010730794160388238}"
6,feat_median_hh_income|feat_total_population|feat_unemployment_rate|max_temp_celsius|min_temp_celsius|unsheltered_homeless,171.82332214067537,122.0182996401554,172.05002457994678,0.17987587024275853,3538.8855179906664,"{""feat_median_hh_income"":-0.0006310615916035865,""feat_total_population"":-9.403625448873288e-05,""feat_unemployment_rate"":19400.392857059865,""max_temp_celsius"":7.631870457274869,""min_temp_celsius"":4.108361750276051,""unsheltered_homeless"":-5.645146537790996e-05}"
7,feat_median_hh_income|feat_total_population|feat_unemployment_rate|max_temp_celsius|min_temp_celsius|overall_homeless|unsheltered_homeless,171.59971590379277,122.3978929389536,172.130419851675,0.17910923847717974,3450.991060947435,"{""feat_median_hh_income"":-0.0006042580210271779,""feat_total_population"":-9.197765085585591e-05,""feat_unemployment_rate"":19335.909755240617,""max_temp_celsius"":7.668700924968801,""min_temp_celsius"":4.07447045204411,""overall_homeless"":-0.0007920902874057349,""unsheltered_homeless"":0.0010265563724383457}"
4,feat_poverty_rate|max_temp_celsius|overall_homeless|unsheltered_homeless,172.68308906254202,125.02197110853437,172.17751451180757,0.17865998772815384,-356.60590235497136,"{""feat_poverty_rate"":1585.96724964021,""max_temp_celsius"":11.603284116638791,""overall_homeless"":-0.0008272960611166903,""unsheltered_homeless"":0.0010629410873414307}"
5,feat_poverty_rate|feat_unemployment_rate|max_temp_celsius|overall_homeless|unsheltered_homeless,172.68307696491803,125.03202160783546,172.19809253880962,0.17846364888559973,-353.32980584752215,"{""feat_poverty_rate"":1605.7899298226123,""feat_unemployment_rate"":-92.38404413549674,""max_temp_celsius"":11.603628472790303,""overall_homeless"":-0.0008270597715737401,""unsheltered_homeless"":0.0010626322042730579}"
